품종,등급,최고가,최저가,평균단가,날짜
감홍,7단,109000.0,69900.0,87285.0,2024년 10월 19일
홍로,7단,69900.0,69900.0,69900.0,2024년 10월 19일
양광,4단,99800.0,89900.0,95840.0,2024년 10월 19일
감홍,6단,128000.0,69000.0,96517.0,2024년 10월 19일
감홍,8단,79000.0,66000.0,72500.0,2024년 10월 19일
감홍,상,129900.0,40000.0,78674.0,2024년 10월 19일
감홍,보통,70000.0,15900.0,41301.0,2024년 10월 19일
양광,3단,97200.0,77000.0,87100.0,2024년 10월 19일
양광,7단,80000.0,80000.0,80000.0,2024년 10월 19일
감홍,4단,179500.0,90100.0,142388.0,2024년 10월 19일
양광,8단,70000.0,70000.0,70000.0,2024년 10월 19일
양광,상,73300.0,56900.0,64779.0,2024년 10월 19일
시나노골드,3단,72800.0,65900.0,71907.0,2024년 10월 19일
감홍,5단,159800.0,93900.0,119729.0,2024년 10월 19일
시나노골드,5단,75900.0,47100.0,67267.0,2024년 10월 19일
양광,6단,85900.0,85900.0,85900.0,2024년 10월 19일
양광,보통,58000.0,25500.0,50622.0,2024년 10월 19일
미안마,7단,89000.0,70600.0,82564.0,2024년 10월 19일
감홍,3단,173600.0,105000.0,154076.0,2024년 10월 19일
시나노골드,6단,68900.0,51000.0,61915.0,2024년 10월 19일
시나노골드,7단,61900.0,50000.0,57479.0,2024년 10월 19일
미안마,3단,133900.0,80000.0,118163.0,2024년 10월 19일
미안마,4단,110000.0,70500.0,101905.0,2024년 10월 19일
미안마,5단,105900.0,79000.0,97660.0,2024년 10월 19일
미안마,8단,75900.0,63000.0,71250.0,2024년 10월 19일
미안마,상,91100.0,56000.0,78180.0,2024년 10월 19일
미안마,보통,58900.0,18100.0,38153.0,2024년 10월 19일
양광,5단,103000.0,89900.0,95220.0,2024년 10월 19일
후브락스,7단,89000.0,80000.0,83915.0,2024년 10월 19일
후브락스,5단,106000.0,83000.0,99633.0,2024년 10월 19일
후브락스,6단,96900.0,82400.0,88283.0,2024년 10월 19일
후브락스,8단,74500.0,73600.0,73923.0,2024년 10월 19일
후브락스,상,88800.0,69900.0,80889.0,2024년 10월 19일
후브락스,보통,53900.0,40000.0,48280.0,2024년 10월 19일
후브락스,3단,140100.0,98000.0,122277.0,2024년 10월 19일
감홍,2단,138800.0,88100.0,130114.0,2024년 10월 19일
후브락스,4단,120000.0,80000.0,108479.0,2024년 10월 19일
시나노골드,4단,78000.0,50200.0,74579.0,2024년 10월 19일
미안마,6단,94300.0,79000.0,88617.0,2024년 10월 19일
챔피온부사,상,74100.0,68900.0,72553.0,2024년 10월 19일
미시마,8단,76600.0,76600.0,76600.0,2024년 10월 19일
미시마,보통,60000.0,53900.0,57967.0,2024년 10월 19일
챔피온부사,3단,103600.0,103600.0,103600.0,2024년 10월 19일
챔피온부사,4단,92000.0,92000.0,92000.0,2024년 10월 19일
챔피온부사,6단,85600.0,85600.0,85600.0,2024년 10월 19일
챔피온부사,7단,79600.0,79600.0,79600.0,2024년 10월 19일
미야비,보통,50500.0,40000.0,42625.0,2024년 10월 19일
챔피온부사,보통,47100.0,44900.0,46367.0,2024년 10월 19일
미야비,3단,118800.0,118800.0,118800.0,2024년 10월 19일
미야비,6단,88800.0,88800.0,88800.0,2024년 10월 19일
미야비,7단,86900.0,86900.0,86900.0,2024년 10월 19일
미야비,8단,73500.0,73500.0,73500.0,2024년 10월 19일
미야비,상,88800.0,79900.0,84844.0,2024년 10월 19일
미야비,4단,108800.0,108800.0,108800.0,2024년 10월 19일
시나노골드,8단,52000.0,40000.0,47300.0,2024년 10월 19일
시나노골드,상,62600.0,28000.0,46305.0,2024년 10월 19일
미야비,5단,103900.0,103900.0,103900.0,2024년 10월 19일
미시마,7단,85900.0,85900.0,85900.0,2024년 10월 19일
챔피온부사,5단,91100.0,91100.0,91100.0,2024년 10월 19일
미시마,5단,97900.0,97900.0,97900.0,2024년 10월 19일
시나노스위트,7단,54000.0,41000.0,50533.0,2024년 10월 19일
시나노골드,보통,40600.0,24500.0,30005.0,2024년 10월 19일
미시마,6단,90000.0,90000.0,90000.0,2024년 10월 19일
홍로,5단,69000.0,69000.0,69000.0,2024년 10월 19일
미시마,4단,102600.0,102600.0,102600.0,2024년 10월 19일
홍로,6단,60000.0,60000.0,60000.0,2024년 10월 19일
홍로,보통,30000.0,14100.0,15259.0,2024년 10월 19일
시나노스위트,3단,58000.0,56900.0,57588.0,2024년 10월 19일
시나노스위트,4단,65900.0,63900.0,65388.0,2024년 10월 19일
홍로,상,44500.0,24100.0,34988.0,2024년 10월 19일
홍로,8단,66900.0,66900.0,66900.0,2024년 10월 19일
미시마,3단,113000.0,113000.0,113000.0,2024년 10월 19일
시나노스위트,5단,68900.0,67100.0,68612.0,2024년 10월 19일
시나노스위트,보통,23900.0,20200.0,21336.0,2024년 10월 19일
미시마,상,90000.0,80500.0,86608.0,2024년 10월 19일
시나노스위트,8단,47000.0,33000.0,40000.0,2024년 10월 19일
시나노스위트,6단,67900.0,62900.0,66688.0,2024년 10월 19일
시나노스위트,상,40000.0,20200.0,33651.0,2024년 10월 19일
미시마,5단,96900.0,96900.0,96900.0,2024년 10월 21일
감홍,8단,92000.0,58900.0,75867.0,2024년 10월 21일
미시마,8단,77700.0,77700.0,77700.0,2024년 10월 21일
미시마,7단,84200.0,84200.0,84200.0,2024년 10월 21일
미시마,6단,88900.0,88900.0,88900.0,2024년 10월 21일
미시마,4단,91900.0,91900.0,91900.0,2024년 10월 21일
감홍,보통,78900.0,18900.0,39166.0,2024년 10월 21일
감홍,상,133300.0,30000.0,83593.0,2024년 10월 21일
미시마,보통,45100.0,38900.0,43860.0,2024년 10월 21일
미야비,5단,138900.0,96900.0,125169.0,2024년 10월 21일
감홍,7단,119500.0,42000.0,92592.0,2024년 10월 21일
챔피온부사,5단,104500.0,104500.0,104500.0,2024년 10월 21일
챔피온부사,6단,99900.0,99900.0,99900.0,2024년 10월 21일
챔피온부사,7단,96600.0,96600.0,96600.0,2024년 10월 21일
챔피온부사,8단,86600.0,86600.0,86600.0,2024년 10월 21일
챔피온부사,상,80500.0,74900.0,78097.0,2024년 10월 21일
미야비,3단,161000.0,93300.0,151329.0,2024년 10월 21일
미야비,4단,148900.0,98900.0,137650.0,2024년 10월 21일
챔피온부사,보통,43000.0,41200.0,42213.0,2024년 10월 21일
챔피온부사,4단,99800.0,99800.0,99800.0,2024년 10월 21일
미안마,6단,113000.0,50500.0,93328.0,2024년 10월 21일
미안마,7단,98500.0,50000.0,85011.0,2024년 10월 21일
미야비,6단,126900.0,94400.0,111300.0,2024년 10월 21일
미안마,3단,130000.0,69100.0,113799.0,2024년 10월 21일
후브락스,3단,150000.0,77000.0,120500.0,2024년 10월 21일
미안마,4단,125600.0,69900.0,101328.0,2024년 10월 21일
미안마,5단,118900.0,46900.0,100267.0,2024년 10월 21일
챔피온부사,3단,119800.0,119800.0,119800.0,2024년 10월 21일
미안마,8단,85500.0,49900.0,75911.0,2024년 10월 21일
미안마,상,89000.0,37900.0,73157.0,2024년 10월 21일
미안마,보통,58900.0,22400.0,38547.0,2024년 10월 21일
후브락스,2단,169800.0,106600.0,140723.0,2024년 10월 21일
감홍,6단,150000.0,58900.0,109159.0,2024년 10월 21일
후브락스,보통,59800.0,30000.0,42719.0,2024년 10월 21일
후브락스,5단,135900.0,81200.0,104925.0,2024년 10월 21일
후브락스,6단,123000.0,79900.0,97554.0,2024년 10월 21일
후브락스,7단,109900.0,74300.0,89405.0,2024년 10월 21일
후브락스,8단,88000.0,69900.0,78166.0,2024년 10월 21일
후브락스,상,107000.0,48900.0,76789.0,2024년 10월 21일
감홍,2단,150000.0,82600.0,111127.0,2024년 10월 21일
감홍,3단,206000.0,72500.0,150210.0,2024년 10월 21일
감홍,4단,229800.0,65900.0,149735.0,2024년 10월 21일
후브락스,4단,140000.0,79900.0,104085.0,2024년 10월 21일
감홍,5단,205000.0,65900.0,131395.0,2024년 10월 21일
미시마,상,78900.0,72200.0,75907.0,2024년 10월 21일
미야비,7단,112300.0,92200.0,97225.0,2024년 10월 21일
미야비,보통,49100.0,35900.0,38600.0,2024년 10월 21일
미야비,상,112000.0,70500.0,85365.0,2024년 10월 21일
양광,6단,110000.0,50100.0,92485.0,2024년 10월 21일
양광,상,81500.0,30000.0,59600.0,2024년 10월 21일
시나노골드,2단,67900.0,67900.0,67900.0,2024년 10월 21일
시나노골드,3단,79200.0,69900.0,74841.0,2024년 10월 21일
시나노골드,4단,82500.0,65100.0,74947.0,2024년 10월 21일
시나노골드,5단,83000.0,65100.0,74488.0,2024년 10월 21일
시나노골드,6단,79000.0,62000.0,72839.0,2024년 10월 21일
시나노골드,7단,69000.0,58900.0,63861.0,2024년 10월 21일
양광,7단,80200.0,50000.0,73491.0,2024년 10월 21일
시나노골드,8단,59800.0,43900.0,51988.0,2024년 10월 21일
양광,보통,42900.0,18200.0,32628.0,2024년 10월 21일
홍로,상,49900.0,25900.0,41950.0,2024년 10월 21일
홍로,2단,52900.0,52900.0,52900.0,2024년 10월 21일
시나노골드,상,63900.0,30100.0,55487.0,2024년 10월 21일
케이원(K-1),8단,83900.0,75100.0,80500.0,2024년 10월 21일
미야비,8단,86600.0,86600.0,86600.0,2024년 10월 21일
홍로,8단,35900.0,35500.0,35856.0,2024년 10월 21일
홍로,7단,40900.0,36900.0,37600.0,2024년 10월 21일
홍로,6단,47900.0,36900.0,41233.0,2024년 10월 21일
홍로,5단,47900.0,41500.0,46300.0,2024년 10월 21일
시나노골드,보통,38900.0,14000.0,32593.0,2024년 10월 21일
홍로,4단,45000.0,41500.0,43250.0,2024년 10월 21일
홍로,보통,31900.0,20500.0,24909.0,2024년 10월 21일
양광,5단,109900.0,55900.0,89351.0,2024년 10월 21일
엠부,7단,67300.0,46900.0,62650.0,2024년 10월 21일
엠부,3단,69200.0,45900.0,66604.0,2024년 10월 21일
케이원(K-1),2단,171000.0,135000.0,153000.0,2024년 10월 21일
케이원(K-1),4단,112000.0,88900.0,105466.0,2024년 10월 21일
케이원(K-1),6단,104000.0,87700.0,99198.0,2024년 10월 21일
케이원(K-1),7단,99800.0,80000.0,94167.0,2024년 10월 21일
케이원(K-1),상,87000.0,46900.0,76675.0,2024년 10월 21일
케이원(K-1),보통,54100.0,8900.0,42091.0,2024년 10월 21일
케이원(K-1),5단,113000.0,90000.0,105685.0,2024년 10월 21일
양광,3단,107000.0,54000.0,71771.0,2024년 10월 21일
케이원(K-1),3단,150300.0,95600.0,140885.0,2024년 10월 21일
엠부,2단,73000.0,73000.0,73000.0,2024년 10월 21일
양광,4단,109900.0,59100.0,85059.0,2024년 10월 21일
엠부,4단,82900.0,50100.0,77863.0,2024년 10월 21일
엠부,6단,77900.0,51000.0,69949.0,2024년 10월 21일
양광,8단,69800.0,60000.0,66533.0,2024년 10월 21일
엠부,5단,81200.0,51200.0,76969.0,2024년 10월 21일
엠부,8단,60200.0,39900.0,55125.0,2024년 10월 21일
엠부,상,66900.0,34000.0,53956.0,2024년 10월 21일
엠부,보통,38900.0,26900.0,32596.0,2024년 10월 21일
양광,2단,71200.0,71200.0,71200.0,2024년 10월 21일
감홍,8단,100000.0,70000.0,83860.0,2024년 10월 22일
케이원(K-1),3단,127900.0,127900.0,127900.0,2024년 10월 22일
감홍,3단,210000.0,78900.0,141068.0,2024년 10월 22일
감홍,4단,210000.0,92100.0,148451.0,2024년 10월 22일
감홍,5단,180000.0,86900.0,138440.0,2024년 10월 22일
감홍,6단,146000.0,75000.0,118547.0,2024년 10월 22일
감홍,7단,129000.0,50000.0,97150.0,2024년 10월 22일
미시마,4단,90300.0,90000.0,90138.0,2024년 10월 22일
후브락스,보통,54900.0,26000.0,45054.0,2024년 10월 22일
감홍,2단,180000.0,83000.0,120793.0,2024년 10월 22일
미시마,5단,95500.0,93300.0,94300.0,2024년 10월 22일
미시마,6단,96000.0,95200.0,95663.0,2024년 10월 22일
미시마,7단,95100.0,93200.0,94044.0,2024년 10월 22일
미안마,7단,121000.0,54100.0,96238.0,2024년 10월 22일
감홍,보통,69900.0,17100.0,39068.0,2024년 10월 22일
미시마,3단,80000.0,80000.0,80000.0,2024년 10월 22일
미안마,상,103000.0,43200.0,77389.0,2024년 10월 22일
후브락스,8단,91100.0,75000.0,86276.0,2024년 10월 22일
감홍,상,120000.0,36900.0,83395.0,2024년 10월 22일
미안마,2단,166000.0,119000.0,154250.0,2024년 10월 22일
미안마,3단,176900.0,80200.0,118473.0,2024년 10월 22일
미안마,5단,149900.0,60000.0,103429.0,2024년 10월 22일
미안마,6단,141100.0,60200.0,99861.0,2024년 10월 22일
미안마,8단,95000.0,52000.0,84982.0,2024년 10월 22일
미시마,8단,83900.0,82200.0,82625.0,2024년 10월 22일
후브락스,상,105000.0,60200.0,83746.0,2024년 10월 22일
후브락스,2단,193000.0,175900.0,186160.0,2024년 10월 22일
후브락스,3단,164000.0,87900.0,128666.0,2024년 10월 22일
후브락스,4단,158900.0,79900.0,113229.0,2024년 10월 22일
후브락스,6단,125900.0,83900.0,103990.0,2024년 10월 22일
후브락스,7단,118000.0,78000.0,99679.0,2024년 10월 22일
미안마,보통,62000.0,19800.0,39766.0,2024년 10월 22일
미시마,상,78800.0,70800.0,76723.0,2024년 10월 22일
미안마,4단,158900.0,57000.0,105604.0,2024년 10월 22일
시나노골드,7단,71200.0,60000.0,63970.0,2024년 10월 22일
양광,7단,66300.0,50000.0,60130.0,2024년 10월 22일
오토메,특,25000.0,23900.0,24175.0,2024년 10월 22일
시나노골드,6단,80200.0,62000.0,75189.0,2024년 10월 22일
양광,보통,46900.0,22200.0,37010.0,2024년 10월 22일
양광,상,74000.0,36900.0,55947.0,2024년 10월 22일
양광,5단,89900.0,62900.0,72971.0,2024년 10월 22일
시나노골드,2단,73000.0,70000.0,72625.0,2024년 10월 22일
엠부,5단,91800.0,58900.0,76632.0,2024년 10월 22일
양광,6단,86900.0,61700.0,70428.0,2024년 10월 22일
시나노골드,3단,81000.0,69900.0,75633.0,2024년 10월 22일
시나노골드,8단,65000.0,47000.0,53366.0,2024년 10월 22일
시나노골드,상,65000.0,44000.0,57251.0,2024년 10월 22일
시나노골드,보통,44100.0,26900.0,35418.0,2024년 10월 22일
미시마,보통,49900.0,41200.0,43252.0,2024년 10월 22일
시나노골드,5단,89000.0,62000.0,78019.0,2024년 10월 22일
시나노골드,4단,89900.0,60000.0,78511.0,2024년 10월 22일
케이원(K-1),4단,105000.0,105000.0,105000.0,2024년 10월 22일
후브락스,5단,139000.0,85900.0,109135.0,2024년 10월 22일
양광,8단,50600.0,50600.0,50600.0,2024년 10월 22일
양광,3단,97200.0,52200.0,67950.0,2024년 10월 22일
케이원(K-1),5단,106600.0,105300.0,105517.0,2024년 10월 22일
케이원(K-1),6단,103300.0,99800.0,100967.0,2024년 10월 22일
케이원(K-1),7단,98600.0,97600.0,98100.0,2024년 10월 22일
엠부,3단,78900.0,58200.0,68721.0,2024년 10월 22일
케이원(K-1),보통,48900.0,42200.0,48385.0,2024년 10월 22일
엠부,2단,70000.0,63600.0,65200.0,2024년 10월 22일
양광,4단,80000.0,56900.0,71404.0,2024년 10월 22일
엠부,4단,83000.0,63900.0,75013.0,2024년 10월 22일
엠부,6단,86900.0,56900.0,73495.0,2024년 10월 22일
엠부,7단,78900.0,43100.0,70050.0,2024년 10월 22일
엠부,상,77900.0,34100.0,62317.0,2024년 10월 22일
엠부,보통,60000.0,26900.0,42245.0,2024년 10월 22일
양광,2단,51100.0,51100.0,51100.0,2024년 10월 22일
케이원(K-1),8단,90000.0,73300.0,86537.0,2024년 10월 22일
감홍,7단,110000.0,86900.0,99587.0,2024년 10월 23일
미야비,3단,149800.0,109800.0,145682.0,2024년 10월 23일
감홍,2단,200000.0,89200.0,141361.0,2024년 10월 23일
감홍,3단,259900.0,90100.0,161294.0,2024년 10월 23일
감홍,4단,259900.0,94100.0,163100.0,2024년 10월 23일
감홍,5단,209000.0,93300.0,143314.0,2024년 10월 23일
감홍,8단,90000.0,85000.0,89556.0,2024년 10월 23일
부사,7단,98900.0,92700.0,95637.0,2024년 10월 23일
후브락스,상,102500.0,61000.0,84706.0,2024년 10월 23일
감홍,보통,78900.0,19100.0,47893.0,2024년 10월 23일
부사,3단,85600.0,85600.0,85600.0,2024년 10월 23일
부사,4단,91100.0,89900.0,90080.0,2024년 10월 23일
부사,5단,95900.0,94500.0,94978.0,2024년 10월 23일
미안마,보통,65000.0,5900.0,43599.0,2024년 10월 23일
감홍,6단,169000.0,89000.0,119496.0,2024년 10월 23일
감홍,상,139000.0,36900.0,92304.0,2024년 10월 23일
미안마,상,94500.0,18900.0,83173.0,2024년 10월 23일
부사,상,83300.0,72000.0,79111.0,2024년 10월 23일
부사,6단,99900.0,96900.0,98135.0,2024년 10월 23일
미안마,2단,158000.0,80000.0,141200.0,2024년 10월 23일
미안마,3단,137700.0,85100.0,109629.0,2024년 10월 23일
미안마,4단,130200.0,88000.0,100380.0,2024년 10월 23일
미안마,5단,128800.0,89900.0,102365.0,2024년 10월 23일
미안마,6단,120000.0,86900.0,102298.0,2024년 10월 23일
부사,8단,89800.0,86500.0,88700.0,2024년 10월 23일
후브락스,8단,95500.0,80000.0,90018.0,2024년 10월 23일
후브락스,3단,162900.0,78900.0,129039.0,2024년 10월 23일
후브락스,2단,191000.0,191000.0,191000.0,2024년 10월 23일
후브락스,5단,138900.0,79000.0,107136.0,2024년 10월 23일
후브락스,6단,126000.0,79000.0,102328.0,2024년 10월 23일
미안마,8단,95500.0,85500.0,90430.0,2024년 10월 23일
후브락스,7단,117200.0,79000.0,99737.0,2024년 10월 23일
미안마,7단,109000.0,88100.0,101049.0,2024년 10월 23일
후브락스,4단,153900.0,81000.0,110095.0,2024년 10월 23일
후브락스,보통,61300.0,21900.0,46393.0,2024년 10월 23일
미야비,8단,92300.0,90000.0,91840.0,2024년 10월 23일
시나노골드,3단,85000.0,65300.0,74224.0,2024년 10월 23일
양광,8단,41500.0,41500.0,41500.0,2024년 10월 23일
양광,상,67100.0,28900.0,55870.0,2024년 10월 23일
양광,보통,44900.0,22600.0,31851.0,2024년 10월 23일
시나노골드,2단,68000.0,68000.0,68000.0,2024년 10월 23일
시나노골드,4단,83900.0,65900.0,73774.0,2024년 10월 23일
시나노골드,6단,74900.0,59100.0,68013.0,2024년 10월 23일
시나노골드,7단,63600.0,46000.0,59681.0,2024년 10월 23일
시나노골드,상,64500.0,29100.0,55649.0,2024년 10월 23일
시나노골드,보통,38900.0,22500.0,34974.0,2024년 10월 23일
부사,보통,48900.0,41000.0,43668.0,2024년 10월 23일
시나노골드,5단,85900.0,62000.0,73192.0,2024년 10월 23일
양광,4단,89900.0,55900.0,86900.0,2024년 10월 23일
양광,6단,78000.0,58900.0,74180.0,2024년 10월 23일
시나노골드,8단,58000.0,41200.0,53029.0,2024년 10월 23일
엠부,보통,41900.0,21500.0,32582.0,2024년 10월 23일
양광,5단,95500.0,59300.0,92085.0,2024년 10월 23일
양광,3단,95000.0,95000.0,95000.0,2024년 10월 23일
미야비,5단,116900.0,103300.0,110218.0,2024년 10월 23일
양광,7단,46100.0,46100.0,46100.0,2024년 10월 23일
미야비,6단,108600.0,103300.0,105539.0,2024년 10월 23일
미야비,7단,105000.0,102900.0,104000.0,2024년 10월 23일
미야비,상,91000.0,79000.0,86006.0,2024년 10월 23일
엠부,2단,63000.0,63000.0,63000.0,2024년 10월 23일
엠부,3단,67800.0,45600.0,57120.0,2024년 10월 23일
미야비,보통,57900.0,48900.0,49838.0,2024년 10월 23일
미야비,4단,115900.0,99800.0,111008.0,2024년 10월 23일
엠부,4단,74200.0,48900.0,66546.0,2024년 10월 23일
엠부,5단,62000.0,38900.0,59491.0,2024년 10월 23일
